"items","support","count"
"{existing construction type5,few estimates cost,few proposed stories,few units,proposed construction type5}",0.0772920125438111,1676
"{existing construction type5,few estimates cost,few existing stories,few proposed stories,proposed construction type5}",0.0828721638074156,1797
"{existing construction type5,few districts,few estimates cost,few existing stories,few units,proposed construction type5}",0.0772920125438111,1676
"{existing construction type5,few estimates cost,few existing stories,few proposed units,few units,proposed construction type5}",0.0772920125438111,1676
"{existing construction type5,few estimates cost,few existing stories,few existing units,few units,proposed construction type5}",0.0772920125438111,1676
"{existing construction type5,few estimates cost,few existing stories,few units,Permit type8,proposed construction type5}",0.0757240361556908,1642
"{existing construction type5,few districts,few estimates cost,few existing stories,Permit type8,proposed construction type5}",0.0813041874192953,1763
"{existing construction type5,few estimates cost,few existing stories,few proposed units,Permit type8,proposed construction type5}",0.0813041874192953,1763
"{existing construction type5,few estimates cost,few existing stories,few existing units,Permit type8,proposed construction type5}",0.0813041874192953,1763
"{existing construction type5,few districts,few estimates cost,few existing stories,few existing units,proposed construction type5}",0.0828721638074156,1797
"{existing construction type5,few estimates cost,few existing stories,few existing units,few proposed units,proposed construction type5}",0.0828721638074156,1797
"{existing construction type5,few districts,few estimates cost,few existing stories,few proposed units,proposed construction type5}",0.0828721638074156,1797
"{existing construction type5,few districts,few estimates cost,few existing stories,proposed construction type5}",0.0828721638074156,1797
"{existing construction type5,few estimates cost,few existing stories,few proposed units,proposed construction type5}",0.0828721638074156,1797
"{existing construction type5,few estimates cost,few existing stories,few existing units,proposed construction type5}",0.0828721638074156,1797
"{existing construction type5,few estimates cost,few existing stories,Permit type8,proposed construction type5}",0.0813041874192953,1763
"{existing construction type5,few estimates cost,few existing stories,few units,proposed construction type5}",0.0772920125438111,1676
"{existing construction type5,few districts,few estimates cost,few units,Permit type8,proposed construction type5}",0.07752259730677,1681
"{existing construction type5,few estimates cost,few proposed units,few units,Permit type8,proposed construction type5}",0.07752259730677,1681
"{existing construction type5,few estimates cost,few existing units,few units,Permit type8,proposed construction type5}",0.07752259730677,1681
"{existing construction type5,few districts,few estimates cost,few existing units,few units,proposed construction type5}",0.0791828076000738,1717
"{existing construction type5,few estimates cost,few existing units,few proposed units,few units,proposed construction type5}",0.0791828076000738,1717
"{existing construction type5,few districts,few estimates cost,few proposed units,few units,proposed construction type5}",0.0791828076000738,1717
"{existing construction type5,few districts,few estimates cost,few units,proposed construction type5}",0.0791828076000738,1717
"{existing construction type5,few estimates cost,few proposed units,few units,proposed construction type5}",0.0791828076000738,1717
"{existing construction type5,few estimates cost,few existing units,few units,proposed construction type5}",0.0791828076000738,1717
"{existing construction type5,few estimates cost,few units,Permit type8,proposed construction type5}",0.07752259730677,1681
"{existing construction type5,few districts,few estimates cost,few existing units,Permit type8,proposed construction type5}",0.0835178011437004,1811
"{existing construction type5,few estimates cost,few existing units,few proposed units,Permit type8,proposed construction type5}",0.0835178011437004,1811
"{existing construction type5,few districts,few estimates cost,few proposed units,Permit type8,proposed construction type5}",0.0835178011437004,1811
"{existing construction type5,few districts,few estimates cost,Permit type8,proposed construction type5}",0.0835178011437004,1811
"{existing construction type5,few estimates cost,few proposed units,Permit type8,proposed construction type5}",0.0835178011437004,1811
"{existing construction type5,few estimates cost,few existing units,Permit type8,proposed construction type5}",0.0835178011437004,1811
"{existing construction type5,few districts,few estimates cost,few existing units,few proposed units,proposed construction type5}",0.0851780114370042,1847
"{existing construction type5,few districts,few estimates cost,few existing units,proposed construction type5}",0.0851780114370042,1847
"{existing construction type5,few estimates cost,few existing units,few proposed units,proposed construction type5}",0.0851780114370042,1847
"{existing construction type5,few districts,few estimates cost,few proposed units,proposed construction type5}",0.0851780114370042,1847
"{existing construction type5,few districts,few estimates cost,proposed construction type5}",0.0851780114370042,1847
"{existing construction type5,few estimates cost,few proposed units,proposed construction type5}",0.0851780114370042,1847
"{existing construction type5,few estimates cost,few existing units,proposed construction type5}",0.0851780114370042,1847
"{existing construction type5,few estimates cost,Permit type8,proposed construction type5}",0.0835178011437004,1811
"{existing construction type5,few estimates cost,few units,proposed construction type5}",0.0791828076000738,1717
"{existing construction type5,few estimates cost,few existing stories,proposed construction type5}",0.0828721638074156,1797
"{existing construction type5,few estimates cost,few proposed stories,proposed construction type5}",0.0828721638074156,1797
"{few districts,few estimates cost,few existing stories,few proposed stories,few units,proposed construction type5}",0.0772920125438111,1676
"{few estimates cost,few existing stories,few proposed stories,few proposed units,few units,proposed construction type5}",0.0772920125438111,1676
"{few estimates cost,few existing stories,few existing units,few proposed stories,few units,proposed construction type5}",0.0772920125438111,1676
"{few estimates cost,few existing stories,few proposed stories,few units,Permit type8,proposed construction type5}",0.0757240361556908,1642
"{few districts,few estimates cost,few existing stories,few proposed stories,Permit type8,proposed construction type5}",0.0813041874192953,1763
"{few estimates cost,few existing stories,few proposed stories,few proposed units,Permit type8,proposed construction type5}",0.0813041874192953,1763
"{few estimates cost,few existing stories,few existing units,few proposed stories,Permit type8,proposed construction type5}",0.0813041874192953,1763
"{few districts,few estimates cost,few existing stories,few existing units,few proposed stories,proposed construction type5}",0.0828721638074156,1797
"{few estimates cost,few existing stories,few existing units,few proposed stories,few proposed units,proposed construction type5}",0.0828721638074156,1797
"{few districts,few estimates cost,few existing stories,few proposed stories,few proposed units,proposed construction type5}",0.0828721638074156,1797
"{few districts,few estimates cost,few existing stories,few proposed stories,proposed construction type5}",0.0828721638074156,1797
"{few estimates cost,few existing stories,few proposed stories,few proposed units,proposed construction type5}",0.0828721638074156,1797
"{few estimates cost,few existing stories,few existing units,few proposed stories,proposed construction type5}",0.0828721638074156,1797
"{few estimates cost,few existing stories,few proposed stories,Permit type8,proposed construction type5}",0.0813041874192953,1763
"{few estimates cost,few existing stories,few proposed stories,few units,proposed construction type5}",0.0772920125438111,1676
"{few districts,few estimates cost,few proposed stories,few units,Permit type8,proposed construction type5}",0.0757240361556908,1642
"{few estimates cost,few proposed stories,few proposed units,few units,Permit type8,proposed construction type5}",0.0757240361556908,1642
"{few estimates cost,few existing units,few proposed stories,few units,Permit type8,proposed construction type5}",0.0757240361556908,1642
"{few districts,few estimates cost,few existing units,few proposed stories,few units,proposed construction type5}",0.0772920125438111,1676
"{few estimates cost,few existing units,few proposed stories,few proposed units,few units,proposed construction type5}",0.0772920125438111,1676
"{few districts,few estimates cost,few proposed stories,few proposed units,few units,proposed construction type5}",0.0772920125438111,1676
"{few districts,few estimates cost,few proposed stories,few units,proposed construction type5}",0.0772920125438111,1676
"{few estimates cost,few proposed stories,few proposed units,few units,proposed construction type5}",0.0772920125438111,1676
"{few estimates cost,few existing units,few proposed stories,few units,proposed construction type5}",0.0772920125438111,1676
"{few estimates cost,few proposed stories,few units,Permit type8,proposed construction type5}",0.0757240361556908,1642
"{few districts,few estimates cost,few existing units,few proposed stories,Permit type8,proposed construction type5}",0.0813041874192953,1763
"{few estimates cost,few existing units,few proposed stories,few proposed units,Permit type8,proposed construction type5}",0.0813041874192953,1763
"{few districts,few estimates cost,few proposed stories,few proposed units,Permit type8,proposed construction type5}",0.0813041874192953,1763
"{few districts,few estimates cost,few proposed stories,Permit type8,proposed construction type5}",0.0813041874192953,1763
"{few estimates cost,few proposed stories,few proposed units,Permit type8,proposed construction type5}",0.0813041874192953,1763
"{few estimates cost,few existing units,few proposed stories,Permit type8,proposed construction type5}",0.0813041874192953,1763
"{few districts,few estimates cost,few existing units,few proposed stories,few proposed units,proposed construction type5}",0.0828721638074156,1797
"{few districts,few estimates cost,few existing units,few proposed stories,proposed construction type5}",0.0828721638074156,1797
"{few estimates cost,few existing units,few proposed stories,few proposed units,proposed construction type5}",0.0828721638074156,1797
"{few districts,few estimates cost,few proposed stories,few proposed units,proposed construction type5}",0.0828721638074156,1797
"{few districts,few estimates cost,few proposed stories,proposed construction type5}",0.0828721638074156,1797
"{few estimates cost,few proposed stories,few proposed units,proposed construction type5}",0.0828721638074156,1797
"{few estimates cost,few existing units,few proposed stories,proposed construction type5}",0.0828721638074156,1797
"{few estimates cost,few proposed stories,Permit type8,proposed construction type5}",0.0813041874192953,1763
"{few estimates cost,few proposed stories,few units,proposed construction type5}",0.0772920125438111,1676
"{few estimates cost,few existing stories,few proposed stories,proposed construction type5}",0.0828721638074156,1797
"{few districts,few estimates cost,few existing stories,few units,Permit type8,proposed construction type5}",0.0757240361556908,1642
"{few estimates cost,few existing stories,few proposed units,few units,Permit type8,proposed construction type5}",0.0757240361556908,1642
"{few estimates cost,few existing stories,few existing units,few units,Permit type8,proposed construction type5}",0.0757240361556908,1642
"{few districts,few estimates cost,few existing stories,few existing units,few units,proposed construction type5}",0.0772920125438111,1676
"{few estimates cost,few existing stories,few existing units,few proposed units,few units,proposed construction type5}",0.0772920125438111,1676
"{few districts,few estimates cost,few existing stories,few proposed units,few units,proposed construction type5}",0.0772920125438111,1676
"{few districts,few estimates cost,few existing stories,few units,proposed construction type5}",0.0772920125438111,1676
"{few estimates cost,few existing stories,few proposed units,few units,proposed construction type5}",0.0772920125438111,1676
"{few estimates cost,few existing stories,few existing units,few units,proposed construction type5}",0.0772920125438111,1676
"{few estimates cost,few existing stories,few units,Permit type8,proposed construction type5}",0.0757240361556908,1642
"{few districts,few estimates cost,few existing stories,few existing units,Permit type8,proposed construction type5}",0.0813041874192953,1763
"{few estimates cost,few existing stories,few existing units,few proposed units,Permit type8,proposed construction type5}",0.0813041874192953,1763
"{few districts,few estimates cost,few existing stories,few proposed units,Permit type8,proposed construction type5}",0.0813041874192953,1763
"{few districts,few estimates cost,few existing stories,Permit type8,proposed construction type5}",0.0813041874192953,1763
"{few estimates cost,few existing stories,few proposed units,Permit type8,proposed construction type5}",0.0813041874192953,1763
"{few estimates cost,few existing stories,few existing units,Permit type8,proposed construction type5}",0.0813041874192953,1763
"{few districts,few estimates cost,few existing stories,few existing units,few proposed units,proposed construction type5}",0.0828721638074156,1797
"{few districts,few estimates cost,few existing stories,few existing units,proposed construction type5}",0.0828721638074156,1797
"{few estimates cost,few existing stories,few existing units,few proposed units,proposed construction type5}",0.0828721638074156,1797
"{few districts,few estimates cost,few existing stories,few proposed units,proposed construction type5}",0.0828721638074156,1797
"{few districts,few estimates cost,few existing stories,proposed construction type5}",0.0828721638074156,1797
"{few estimates cost,few existing stories,few proposed units,proposed construction type5}",0.0828721638074156,1797
"{few estimates cost,few existing stories,few existing units,proposed construction type5}",0.0828721638074156,1797
"{few estimates cost,few existing stories,Permit type8,proposed construction type5}",0.0813041874192953,1763
"{few estimates cost,few existing stories,few units,proposed construction type5}",0.0772920125438111,1676
"{few districts,few estimates cost,few existing units,few units,Permit type8,proposed construction type5}",0.07752259730677,1681
"{few estimates cost,few existing units,few proposed units,few units,Permit type8,proposed construction type5}",0.07752259730677,1681
"{few districts,few estimates cost,few proposed units,few units,Permit type8,proposed construction type5}",0.07752259730677,1681
"{few districts,few estimates cost,few units,Permit type8,proposed construction type5}",0.07752259730677,1681
"{few estimates cost,few proposed units,few units,Permit type8,proposed construction type5}",0.07752259730677,1681
"{few estimates cost,few existing units,few units,Permit type8,proposed construction type5}",0.07752259730677,1681
"{few districts,few estimates cost,few existing units,few proposed units,few units,proposed construction type5}",0.0791828076000738,1717
"{few districts,few estimates cost,few existing units,few units,proposed construction type5}",0.0791828076000738,1717
"{few estimates cost,few existing units,few proposed units,few units,proposed construction type5}",0.0791828076000738,1717
"{few districts,few estimates cost,few proposed units,few units,proposed construction type5}",0.0791828076000738,1717
"{few districts,few estimates cost,few units,proposed construction type5}",0.0791828076000738,1717
"{few estimates cost,few proposed units,few units,proposed construction type5}",0.0791828076000738,1717
"{few estimates cost,few existing units,few units,proposed construction type5}",0.0791828076000738,1717
"{few estimates cost,few units,Permit type8,proposed construction type5}",0.07752259730677,1681
"{few districts,few estimates cost,few existing units,few proposed units,Permit type8,proposed construction type5}",0.0835639180962922,1812
"{few districts,few estimates cost,few existing units,Permit type8,proposed construction type5}",0.0835639180962922,1812
"{few estimates cost,few existing units,few proposed units,Permit type8,proposed construction type5}",0.0835639180962922,1812
"{few districts,few estimates cost,few proposed units,Permit type8,proposed construction type5}",0.0835639180962922,1812
"{few districts,few estimates cost,Permit type8,proposed construction type5}",0.0835639180962922,1812
"{few estimates cost,few proposed units,Permit type8,proposed construction type5}",0.0835639180962922,1812
"{few estimates cost,few existing units,Permit type8,proposed construction type5}",0.0835639180962922,1812
"{few districts,few estimates cost,few existing units,few proposed units,proposed construction type5}",0.085224128389596,1848
"{few districts,few estimates cost,few existing units,proposed construction type5}",0.085224128389596,1848
"{few estimates cost,few existing units,few proposed units,proposed construction type5}",0.085224128389596,1848
"{few districts,few estimates cost,few proposed units,proposed construction type5}",0.085224128389596,1848
"{few districts,few estimates cost,proposed construction type5}",0.085224128389596,1848
"{few estimates cost,few proposed units,proposed construction type5}",0.085224128389596,1848
"{few estimates cost,few existing units,proposed construction type5}",0.085224128389596,1848
"{few estimates cost,Permit type8,proposed construction type5}",0.0835639180962922,1812
"{few estimates cost,few units,proposed construction type5}",0.0791828076000738,1717
"{few estimates cost,few existing stories,proposed construction type5}",0.0828721638074156,1797
"{few estimates cost,few proposed stories,proposed construction type5}",0.0828721638074156,1797
"{existing construction type5,few estimates cost,proposed construction type5}",0.0851780114370042,1847
"{existing construction type5,few districts,few estimates cost,few existing stories,few proposed stories,few units}",0.0772920125438111,1676
"{existing construction type5,few estimates cost,few existing stories,few proposed stories,few proposed units,few units}",0.0772920125438111,1676
"{existing construction type5,few estimates cost,few existing stories,few existing units,few proposed stories,few units}",0.0772920125438111,1676
"{existing construction type5,few estimates cost,few existing stories,few proposed stories,few units,Permit type8}",0.0757240361556908,1642
"{existing construction type5,few districts,few estimates cost,few existing stories,few proposed stories,Permit type8}",0.0813041874192953,1763
"{existing construction type5,few estimates cost,few existing stories,few proposed stories,few proposed units,Permit type8}",0.0813041874192953,1763
"{existing construction type5,few estimates cost,few existing stories,few existing units,few proposed stories,Permit type8}",0.0813041874192953,1763
"{existing construction type5,few districts,few estimates cost,few existing stories,few existing units,few proposed stories}",0.0828721638074156,1797
"{existing construction type5,few estimates cost,few existing stories,few existing units,few proposed stories,few proposed units}",0.0828721638074156,1797
"{existing construction type5,few districts,few estimates cost,few existing stories,few proposed stories,few proposed units}",0.0828721638074156,1797
"{existing construction type5,few districts,few estimates cost,few existing stories,few proposed stories}",0.0828721638074156,1797
"{existing construction type5,few estimates cost,few existing stories,few proposed stories,few proposed units}",0.0828721638074156,1797
"{existing construction type5,few estimates cost,few existing stories,few existing units,few proposed stories}",0.0828721638074156,1797
"{existing construction type5,few estimates cost,few existing stories,few proposed stories,Permit type8}",0.0813041874192953,1763
"{existing construction type5,few estimates cost,few existing stories,few proposed stories,few units}",0.0772920125438111,1676
"{existing construction type5,few districts,few estimates cost,few proposed stories,few units,Permit type8}",0.0757240361556908,1642
"{existing construction type5,few estimates cost,few proposed stories,few proposed units,few units,Permit type8}",0.0757240361556908,1642
"{existing construction type5,few estimates cost,few existing units,few proposed stories,few units,Permit type8}",0.0757240361556908,1642
"{existing construction type5,few districts,few estimates cost,few existing units,few proposed stories,few units}",0.0772920125438111,1676
"{existing construction type5,few estimates cost,few existing units,few proposed stories,few proposed units,few units}",0.0772920125438111,1676
"{existing construction type5,few districts,few estimates cost,few proposed stories,few proposed units,few units}",0.0772920125438111,1676
"{existing construction type5,few districts,few estimates cost,few proposed stories,few units}",0.0772920125438111,1676
"{existing construction type5,few estimates cost,few proposed stories,few proposed units,few units}",0.0772920125438111,1676
"{existing construction type5,few estimates cost,few existing units,few proposed stories,few units}",0.0772920125438111,1676
"{existing construction type5,few estimates cost,few proposed stories,few units,Permit type8}",0.0757240361556908,1642
"{existing construction type5,few districts,few estimates cost,few existing units,few proposed stories,Permit type8}",0.0813041874192953,1763
"{existing construction type5,few estimates cost,few existing units,few proposed stories,few proposed units,Permit type8}",0.0813041874192953,1763
"{existing construction type5,few districts,few estimates cost,few proposed stories,few proposed units,Permit type8}",0.0813041874192953,1763
"{existing construction type5,few districts,few estimates cost,few proposed stories,Permit type8}",0.0813041874192953,1763
"{existing construction type5,few estimates cost,few proposed stories,few proposed units,Permit type8}",0.0813041874192953,1763
"{existing construction type5,few estimates cost,few existing units,few proposed stories,Permit type8}",0.0813041874192953,1763
"{existing construction type5,few districts,few estimates cost,few existing units,few proposed stories,few proposed units}",0.0828721638074156,1797
"{existing construction type5,few districts,few estimates cost,few existing units,few proposed stories}",0.0828721638074156,1797
"{existing construction type5,few estimates cost,few existing units,few proposed stories,few proposed units}",0.0828721638074156,1797
"{existing construction type5,few districts,few estimates cost,few proposed stories,few proposed units}",0.0828721638074156,1797
"{existing construction type5,few districts,few estimates cost,few proposed stories}",0.0828721638074156,1797
"{existing construction type5,few estimates cost,few proposed stories,few proposed units}",0.0828721638074156,1797
"{existing construction type5,few estimates cost,few existing units,few proposed stories}",0.0828721638074156,1797
"{existing construction type5,few estimates cost,few proposed stories,Permit type8}",0.0813041874192953,1763
"{existing construction type5,few estimates cost,few proposed stories,few units}",0.0772920125438111,1676
"{existing construction type5,few estimates cost,few existing stories,few proposed stories}",0.0828721638074156,1797
"{existing construction type5,few districts,few estimates cost,few existing stories,few units,Permit type8}",0.0757240361556908,1642
"{existing construction type5,few estimates cost,few existing stories,few proposed units,few units,Permit type8}",0.0757240361556908,1642
"{existing construction type5,few estimates cost,few existing stories,few existing units,few units,Permit type8}",0.0757240361556908,1642
"{existing construction type5,few districts,few estimates cost,few existing stories,few existing units,few units}",0.0772920125438111,1676
"{existing construction type5,few estimates cost,few existing stories,few existing units,few proposed units,few units}",0.0772920125438111,1676
"{existing construction type5,few districts,few estimates cost,few existing stories,few proposed units,few units}",0.0772920125438111,1676
"{existing construction type5,few districts,few estimates cost,few existing stories,few units}",0.0772920125438111,1676
"{existing construction type5,few estimates cost,few existing stories,few proposed units,few units}",0.0772920125438111,1676
"{existing construction type5,few estimates cost,few existing stories,few existing units,few units}",0.0772920125438111,1676
"{existing construction type5,few estimates cost,few existing stories,few units,Permit type8}",0.0757240361556908,1642
"{existing construction type5,few districts,few estimates cost,few existing stories,few existing units,Permit type8}",0.0813041874192953,1763
"{existing construction type5,few estimates cost,few existing stories,few existing units,few proposed units,Permit type8}",0.0813041874192953,1763
"{existing construction type5,few districts,few estimates cost,few existing stories,few proposed units,Permit type8}",0.0813041874192953,1763
"{existing construction type5,few districts,few estimates cost,few existing stories,Permit type8}",0.0813041874192953,1763
"{existing construction type5,few estimates cost,few existing stories,few proposed units,Permit type8}",0.0813041874192953,1763
"{existing construction type5,few estimates cost,few existing stories,few existing units,Permit type8}",0.0813041874192953,1763
"{existing construction type5,few districts,few estimates cost,few existing stories,few existing units,few proposed units}",0.0828721638074156,1797
"{existing construction type5,few districts,few estimates cost,few existing stories,few existing units}",0.0828721638074156,1797
"{existing construction type5,few estimates cost,few existing stories,few existing units,few proposed units}",0.0828721638074156,1797
"{existing construction type5,few districts,few estimates cost,few existing stories,few proposed units}",0.0828721638074156,1797
"{existing construction type5,few districts,few estimates cost,few existing stories}",0.0828721638074156,1797
"{existing construction type5,few estimates cost,few existing stories,few proposed units}",0.0828721638074156,1797
"{existing construction type5,few estimates cost,few existing stories,few existing units}",0.0828721638074156,1797
"{existing construction type5,few estimates cost,few existing stories,Permit type8}",0.0813041874192953,1763
"{existing construction type5,few estimates cost,few existing stories,few units}",0.0772920125438111,1676
"{existing construction type5,few districts,few estimates cost,few existing units,few units,Permit type8}",0.07752259730677,1681
"{existing construction type5,few estimates cost,few existing units,few proposed units,few units,Permit type8}",0.07752259730677,1681
"{existing construction type5,few districts,few estimates cost,few proposed units,few units,Permit type8}",0.07752259730677,1681
"{existing construction type5,few districts,few estimates cost,few units,Permit type8}",0.07752259730677,1681
"{existing construction type5,few estimates cost,few proposed units,few units,Permit type8}",0.07752259730677,1681
"{existing construction type5,few estimates cost,few existing units,few units,Permit type8}",0.07752259730677,1681
"{existing construction type5,few districts,few estimates cost,few existing units,few proposed units,few units}",0.0791828076000738,1717
"{existing construction type5,few districts,few estimates cost,few existing units,few units}",0.0791828076000738,1717
"{existing construction type5,few estimates cost,few existing units,few proposed units,few units}",0.0791828076000738,1717
"{existing construction type5,few districts,few estimates cost,few proposed units,few units}",0.0791828076000738,1717
"{existing construction type5,few districts,few estimates cost,few units}",0.0791828076000738,1717
"{existing construction type5,few estimates cost,few proposed units,few units}",0.0791828076000738,1717
"{existing construction type5,few estimates cost,few existing units,few units}",0.0791828076000738,1717
"{existing construction type5,few estimates cost,few units,Permit type8}",0.07752259730677,1681
"{existing construction type5,few districts,few estimates cost,few existing units,few proposed units,Permit type8}",0.0835178011437004,1811
"{existing construction type5,few districts,few estimates cost,few existing units,Permit type8}",0.0835178011437004,1811
"{existing construction type5,few estimates cost,few existing units,few proposed units,Permit type8}",0.0835178011437004,1811
"{existing construction type5,few districts,few estimates cost,few proposed units,Permit type8}",0.0835178011437004,1811
"{existing construction type5,few districts,few estimates cost,Permit type8}",0.0835178011437004,1811
"{existing construction type5,few estimates cost,few proposed units,Permit type8}",0.0835178011437004,1811
"{existing construction type5,few estimates cost,few existing units,Permit type8}",0.0835178011437004,1811
"{existing construction type5,few districts,few estimates cost,few existing units,few proposed units}",0.0851780114370042,1847
"{existing construction type5,few districts,few estimates cost,few existing units}",0.0851780114370042,1847
"{existing construction type5,few estimates cost,few existing units,few proposed units}",0.0851780114370042,1847
"{existing construction type5,few districts,few estimates cost,few proposed units}",0.0851780114370042,1847
"{existing construction type5,few districts,few estimates cost}",0.0851780114370042,1847
"{existing construction type5,few estimates cost,few proposed units}",0.0851780114370042,1847
"{existing construction type5,few estimates cost,few existing units}",0.0851780114370042,1847
"{existing construction type5,few estimates cost,Permit type8}",0.0835178011437004,1811
"{existing construction type5,few estimates cost,few units}",0.0791828076000738,1717
"{existing construction type5,few estimates cost,few existing stories}",0.0828721638074156,1797
"{existing construction type5,few estimates cost,few proposed stories}",0.0828721638074156,1797
"{few districts,few estimates cost,few existing stories,few proposed stories,few units,Permit type8}",0.0809352517985611,1755
"{few estimates cost,few existing stories,few proposed stories,few proposed units,few units,Permit type8}",0.0809352517985611,1755
"{few estimates cost,few existing stories,few existing units,few proposed stories,few units,Permit type8}",0.0809352517985611,1755
"{few districts,few estimates cost,few existing stories,few existing units,few proposed stories,few units}",0.0827338129496403,1794
"{few estimates cost,few existing stories,few existing units,few proposed stories,few proposed units,few units}",0.0827338129496403,1794
"{few districts,few estimates cost,few existing stories,few proposed stories,few proposed units,few units}",0.0827338129496403,1794
"{few districts,few estimates cost,few existing stories,few proposed stories,few units}",0.0827338129496403,1794
"{few estimates cost,few existing stories,few proposed stories,few proposed units,few units}",0.0827338129496403,1794
"{few estimates cost,few existing stories,few existing units,few proposed stories,few units}",0.0827338129496403,1794
"{few estimates cost,few existing stories,few proposed stories,few units,Permit type8}",0.0809352517985611,1755
"{few districts,few estimates cost,few existing stories,few existing units,few proposed stories,Permit type8}",0.08766832687696,1901
"{few estimates cost,few existing stories,few existing units,few proposed stories,few proposed units,Permit type8}",0.08766832687696,1901
"{few districts,few estimates cost,few existing stories,few proposed stories,few proposed units,Permit type8}",0.08766832687696,1901
"{few districts,few estimates cost,few existing stories,few proposed stories,Permit type8}",0.08766832687696,1901
"{few estimates cost,few existing stories,few proposed stories,few proposed units,Permit type8}",0.08766832687696,1901
"{few estimates cost,few existing stories,few existing units,few proposed stories,Permit type8}",0.08766832687696,1901
"{few districts,few estimates cost,few existing stories,few existing units,few proposed stories,few proposed units}",0.0895130049806309,1941
"{few districts,few estimates cost,few existing stories,few existing units,few proposed stories}",0.0895130049806309,1941
"{few estimates cost,few existing stories,few existing units,few proposed stories,few proposed units}",0.0895130049806309,1941
"{few districts,few estimates cost,few existing stories,few proposed stories,few proposed units}",0.0895130049806309,1941
"{few districts,few estimates cost,few existing stories,few proposed stories}",0.0895130049806309,1941
"{few estimates cost,few existing stories,few proposed stories,few proposed units}",0.0895130049806309,1941
"{few estimates cost,few existing stories,few existing units,few proposed stories}",0.0895130049806309,1941
"{few estimates cost,few existing stories,few proposed stories,Permit type8}",0.08766832687696,1901
"{few estimates cost,few existing stories,few proposed stories,few units}",0.0827338129496403,1794
"{few districts,few estimates cost,few existing units,few proposed stories,few units,Permit type8}",0.0809352517985611,1755
"{few estimates cost,few existing units,few proposed stories,few proposed units,few units,Permit type8}",0.0809352517985611,1755
"{few districts,few estimates cost,few proposed stories,few proposed units,few units,Permit type8}",0.0809352517985611,1755
"{few districts,few estimates cost,few proposed stories,few units,Permit type8}",0.0809352517985611,1755
"{few estimates cost,few proposed stories,few proposed units,few units,Permit type8}",0.0809352517985611,1755
"{few estimates cost,few existing units,few proposed stories,few units,Permit type8}",0.0809352517985611,1755
"{few districts,few estimates cost,few existing units,few proposed stories,few proposed units,few units}",0.0827338129496403,1794
"{few districts,few estimates cost,few existing units,few proposed stories,few units}",0.0827338129496403,1794
"{few estimates cost,few existing units,few proposed stories,few proposed units,few units}",0.0827338129496403,1794
"{few districts,few estimates cost,few proposed stories,few proposed units,few units}",0.0827338129496403,1794
"{few districts,few estimates cost,few proposed stories,few units}",0.0827338129496403,1794
"{few estimates cost,few proposed stories,few proposed units,few units}",0.0827338129496403,1794
"{few estimates cost,few existing units,few proposed stories,few units}",0.0827338129496403,1794
"{few estimates cost,few proposed stories,few units,Permit type8}",0.0809352517985611,1755
"{few districts,few estimates cost,few existing units,few proposed stories,few proposed units,Permit type8}",0.08766832687696,1901
"{few districts,few estimates cost,few existing units,few proposed stories,Permit type8}",0.08766832687696,1901
"{few estimates cost,few existing units,few proposed stories,few proposed units,Permit type8}",0.08766832687696,1901
"{few districts,few estimates cost,few proposed stories,few proposed units,Permit type8}",0.08766832687696,1901
"{few districts,few estimates cost,few proposed stories,Permit type8}",0.08766832687696,1901
"{few estimates cost,few proposed stories,few proposed units,Permit type8}",0.08766832687696,1901
"{few estimates cost,few existing units,few proposed stories,Permit type8}",0.08766832687696,1901
"{few districts,few estimates cost,few existing units,few proposed stories,few proposed units}",0.0895130049806309,1941
"{few districts,few estimates cost,few existing units,few proposed stories}",0.0895130049806309,1941
"{few estimates cost,few existing units,few proposed stories,few proposed units}",0.0895130049806309,1941
"{few districts,few estimates cost,few proposed stories,few proposed units}",0.0895130049806309,1941
"{few districts,few estimates cost,few proposed stories}",0.0895130049806309,1941
"{few estimates cost,few proposed stories,few proposed units}",0.0895130049806309,1941
"{few estimates cost,few existing units,few proposed stories}",0.0895130049806309,1941
"{few estimates cost,few proposed stories,Permit type8}",0.08766832687696,1901
"{few estimates cost,few proposed stories,few units}",0.0827338129496403,1794
"{few estimates cost,few existing stories,few proposed stories}",0.0895130049806309,1941
"{few districts,few estimates cost,few existing stories,few existing units,few units,Permit type8}",0.0810736026563365,1758
"{few estimates cost,few existing stories,few existing units,few proposed units,few units,Permit type8}",0.0810736026563365,1758
"{few districts,few estimates cost,few existing stories,few proposed units,few units,Permit type8}",0.0810736026563365,1758
"{few districts,few estimates cost,few existing stories,few units,Permit type8}",0.0810736026563365,1758
"{few estimates cost,few existing stories,few proposed units,few units,Permit type8}",0.0810736026563365,1758
"{few estimates cost,few existing stories,few existing units,few units,Permit type8}",0.0810736026563365,1758
"{few districts,few estimates cost,few existing stories,few existing units,few proposed units,few units}",0.0828721638074156,1797
"{few districts,few estimates cost,few existing stories,few existing units,few units}",0.0828721638074156,1797
"{few estimates cost,few existing stories,few existing units,few proposed units,few units}",0.0828721638074156,1797
"{few districts,few estimates cost,few existing stories,few proposed units,few units}",0.0828721638074156,1797
"{few districts,few estimates cost,few existing stories,few units}",0.0828721638074156,1797
"{few estimates cost,few existing stories,few proposed units,few units}",0.0828721638074156,1797
"{few estimates cost,few existing stories,few existing units,few units}",0.0828721638074156,1797
